"date","Owners","event","link","color","Price","val3"
"2019-10-15","17288000","","","","29.99",""
"2019-10-16","13161000","","","","29.99",""
"2019-10-17","13119000","","","","29.99",""
"2019-10-18","12726000","","","","29.99",""
"2019-10-19","12685000","","","","29.99",""
"2019-10-20","12684000","","","#2B6A94","29.99",""
"2019-10-21","12684000","","","","29.99",""
"2019-10-22","13195000","","","","29.99",""
"2019-10-23","13265000","","","","29.99",""
"2019-10-24","13231000","","","","29.99",""
"2019-10-25","12793000","","","","29.99",""
"2019-10-26","12755000","","","","29.99",""
"2019-10-27","12815000","","","#2B6A94","29.99",""
"2019-10-28","13467000","","","","14.99",""
"2019-10-29","13467000","","","","14.99",""
"2019-10-30","13144000","","","","14.99",""
"2019-10-31","13091000","","","","14.99",""
"2019-11-01","13368000","","","","14.99",""
"2019-11-02","13625000","","","","14.99",""
"2019-11-03","13851000","","","#2B6A94","14.99",""
"2019-11-04","13923000","","","","14.99",""
"2019-11-05","13923000","","","","14.99",""
"2019-11-06","14176000","","","","14.99",""
"2019-11-07","14176000","","","","14.99",""
"2019-11-08","14386000","","","","14.99",""
"2019-11-09","14623000","","","","14.99",""
"2019-11-10","14989000","","","#2B6A94","14.99",""
"2019-11-11","14979000","","","","14.99",""
"2019-11-12","15089000","","","","14.99",""
"2019-11-13","15089000","","","","14.99",""
"2019-11-14","15263000","","","","14.99",""
"2019-11-15","15570000","","","","14.99",""
"2019-11-16","15750000","","","","29.99",""
"2019-11-17","15965000","","","#2B6A94","29.99",""
"2019-11-18","15913000","","","","29.99",""
"2019-11-19","16001000","","","","29.99",""
"2019-11-20","16082000","","","","29.99",""
"2019-11-21","16273000","","","","29.99",""
"2019-11-22","16315000","","","","29.99",""
"2019-11-23","16524000","","","","29.99",""
"2019-11-24","16597000","","","#2B6A94","29.99",""
"2019-11-25","16948000","","","","29.99",""
"2019-11-26","17096000","","","","29.99",""
"2019-11-27","17317000","","","","14.99",""
"2019-11-28","17314000","","","","14.99",""
"2019-11-29","17509000","","","","14.99",""
"2019-11-30","17942000","","","","14.99",""
"2019-12-01","18143000","","","#2B6A94","14.99",""
"2019-12-02","18092000","","","","14.99",""
"2019-12-03","18247000","","","","14.99",""
"2019-12-04","18364000","","","","29.99",""
"2019-12-05","18394000","","","","29.99",""
"2019-12-06","18666000","","","","29.99",""
"2019-12-07","19006000","","","","29.99",""
"2019-12-08","19061000","","","#2B6A94","29.99",""
"2019-12-09","19236000","","","","29.99",""
"2019-12-10","19381000","","","","29.99",""
