"date","Owners","event","link","color","Price","val3"
"2019-10-18","4838000","","","","29.99",""
"2019-10-19","4850000","","","","29.99",""
"2019-10-20","4854000","","","#2B6A94","29.99",""
"2019-10-21","4843000","","","","29.99",""
"2019-10-22","4842000","","","","29.99",""
"2019-10-23","4839000","","","","29.99",""
"2019-10-24","4839000","","","","29.99",""
"2019-10-25","4839000","","","","29.99",""
"2019-10-26","4854000","","","","29.99",""
"2019-10-27","4857000","","","#2B6A94","29.99",""
"2019-10-28","4843000","","","","7.49",""
"2019-10-29","4843000","","","","7.49",""
"2019-10-30","4845000","","","","7.49",""
"2019-10-31","4852000","","","","7.49",""
"2019-11-01","4852000","","","","29.99",""
"2019-11-02","4878000","","","","29.99",""
"2019-11-03","4880000","","","#2B6A94","29.99",""
"2019-11-04","4862000","","","","29.99",""
"2019-11-05","4862000","","","","29.99",""
"2019-11-06","4860000","","","","7.49",""
"2019-11-07","4871000","","","","7.49",""
"2019-11-08","4879000","","","","7.49",""
"2019-11-09","4888000","","","","7.49",""
"2019-11-10","4885000","","","#2B6A94","7.49",""
"2019-11-11","4875000","","","","7.49",""
"2019-11-12","4865000","","","","7.49",""
"2019-11-13","4865000","","","","7.49",""
"2019-11-14","4864000","","","","7.49",""
"2019-11-15","2229000","","","","7.49",""
"2019-11-16","4891000","","","","7.49",""
"2019-11-17","4893000","","","#2B6A94","7.49",""
"2019-11-18","4878000","","","","7.49",""
"2019-11-19","4878000","","","","7.49",""
"2019-11-20","4875000","","","","29.99",""
"2019-11-21","4875000","","","","29.99",""
"2019-11-22","4875000","","","","29.99",""
"2019-11-23","4890000","","","","29.99",""
"2019-11-24","4889000","","","#2B6A94","29.99",""
"2019-11-25","4869000","","","","29.99",""
"2019-11-26","4864000","","","","29.99",""
"2019-11-27","4872000","","","","7.49",""
"2019-11-28","4877000","","","","7.49",""
"2019-11-29","4882000","","","","7.49",""
"2019-11-30","4898000","","","","7.49",""
"2019-12-01","4899000","","","#2B6A94","7.49",""
"2019-12-02","4887000","","","","7.49",""
"2019-12-03","4878000","","","","7.49",""
"2019-12-04","4871000","","","","29.99",""
"2019-12-05","4873000","","","","29.99",""
"2019-12-06","4871000","","","","29.99",""
"2019-12-07","4889000","","","","29.99",""
"2019-12-08","4890000","","","#2B6A94","29.99",""
"2019-12-09","4876000","","","","29.99",""
"2019-12-10","4870000","","","","29.99",""
"2019-12-11","4872000","","","","29.99",""
