"date","Owners","event","link","color","Price","val3"
"2020-01-30","4414000","","","","4.99",""
"2020-01-31","4414000","","","","4.99",""
"2020-02-01","4411000","","","","4.99",""
"2020-02-02","4417000","","","#2B6A94","4.99",""
"2020-02-03","4417000","","","","4.99",""
"2020-02-04","4418000","","","","4.99",""
"2020-02-05","4419000","","","","4.99",""
"2020-02-06","4419000","","","","19.99",""
"2020-02-07","4418000","","","","19.99",""
"2020-02-08","4416000","","","","19.99",""
"2020-02-09","4413000","","","#2B6A94","19.99",""
"2020-02-10","4417000","","","","19.99",""
"2020-02-11","4419000","","","","19.99",""
"2020-02-12","4418000","","","","19.99",""
"2020-02-13","4418000","","","","19.99",""
"2020-02-14","4420000","","","","19.99",""
"2020-02-15","4420000","","","","19.99",""
"2020-02-16","4418000","","","#2B6A94","19.99",""
"2020-02-17","4421000","","","","19.99",""
"2020-02-18","4421000","","","","19.99",""
"2020-02-19","4420000","","","","6.59",""
"2020-02-20","4419000","","","","6.59",""
"2020-02-21","4419000","","","","6.59",""
"2020-02-22","4413000","","","","6.59",""
"2020-02-23","4409000","","","#2B6A94","6.59",""
"2020-02-24","4412000","","","","6.59",""
"2020-02-25","4412000","","","","6.59",""
"2020-02-26","4413000","","","","6.59",""
"2020-02-27","4411000","","","","6.59",""
"2020-02-28","4411000","","","","6.59",""
"2020-02-29","4404000","","","","6.59",""
"2020-03-01","4406000","","","#2B6A94","6.59",""
"2020-03-02","4408000","","","","6.59",""
"2020-03-03","4408000","","","","6.59",""
"2020-03-04","4407000","","","","6.59",""
"2020-03-05","4409000","","","","19.99",""
"2020-03-06","4408000","","","","19.99",""
"2020-03-07","4406000","","","","19.99",""
"2020-03-08","4404000","","","#2B6A94","19.99",""
"2020-03-09","4405000","","","","19.99",""
"2020-03-10","4406000","","","","19.99",""
"2020-03-11","4405000","","","","19.99",""
"2020-03-12","4400000","","","","19.99",""
"2020-03-13","4392000","","","","4.99",""
"2020-03-14","4381000","","","","4.99",""
"2020-03-15","4358000","","","#2B6A94","4.99",""
"2020-03-16","4357000","","","","19.99",""
