"date","Owners","event","link","color","Price","val3"
"2019-10-18","13988000","","","","9.99",""
"2019-10-19","14033000","","","","9.99",""
"2019-10-20","14066000","","","#2B6A94","9.99",""
"2019-10-21","13985000","","","","9.99",""
"2019-10-22","13978000","","","","9.99",""
"2019-10-23","13981000","","","","9.99",""
"2019-10-24","13984000","","","","9.99",""
"2019-10-25","13997000","","","","9.99",""
"2019-10-26","14031000","","","","9.99",""
"2019-10-27","14050000","","","#2B6A94","9.99",""
"2019-10-28","14050000","","","","9.99",""
"2019-10-29","14050000","","","","0.99",""
"2019-10-30","14107000","","","","0.99",""
"2019-10-31","14126000","","","","0.99",""
"2019-11-01","14179000","","","","0.99",""
"2019-11-02","14180000","","","","9.99",""
"2019-11-03","14140000","","","#2B6A94","9.99",""
"2019-11-04","14019000","","","","9.99",""
"2019-11-05","14019000","","","","9.99",""
"2019-11-06","13991000","","","","9.99",""
"2019-11-07","13995000","","","","9.99",""
"2019-11-08","14004000","","","","9.99",""
"2019-11-09","14056000","","","","9.99",""
"2019-11-10","14051000","","","#2B6A94","9.99",""
"2019-11-11","14008000","","","","9.99",""
"2019-11-12","13973000","","","","9.99",""
"2019-11-13","13972000","","","","9.99",""
"2019-11-14","13961000","","","","9.99",""
"2019-11-15","13975000","","","","9.99",""
"2019-11-16","14031000","","","","9.99",""
"2019-11-17","14043000","","","#2B6A94","9.99",""
"2019-11-18","13974000","","","","9.99",""
"2019-11-19","13986000","","","","9.99",""
"2019-11-20","13994000","","","","9.99",""
"2019-11-21","14054000","","","","9.99",""
"2019-11-22","14172000","","","","9.99",""
"2019-11-23","14231000","","","","9.99",""
"2019-11-24","14246000","","","#2B6A94","9.99",""
"2019-11-25","14193000","","","","9.99",""
"2019-11-26","14191000","","","","9.99",""
"2019-11-27","14216000","","","","0.99",""
"2019-11-28","14206000","","","","0.99",""
"2019-11-29","14211000","","","","0.99",""
"2019-11-30","14238000","","","","0.99",""
"2019-12-01","14228000","","","#2B6A94","0.99",""
"2019-12-02","14149000","","","","0.99",""
"2019-12-03","14140000","","","","0.99",""
"2019-12-04","14122000","","","","9.99",""
"2019-12-05","14118000","","","","9.99",""
"2019-12-06","14128000","","","","9.99",""
"2019-12-07","14154000","","","","9.99",""
"2019-12-08","14145000","","","#2B6A94","9.99",""
"2019-12-09","14075000","","","","9.99",""
"2019-12-10","14050000","","","","9.99",""
"2019-12-11","14025000","","","","9.99",""
"2019-12-12","14020000","","","","9.99",""
"2019-12-13","14035000","","","","9.99",""
"2019-12-14","14101000","","","","9.99",""
"2019-12-15","14096000","","","#2B6A94","9.99",""
"2019-12-16","13989000","","","","9.99",""
"2019-12-17","13978000","","","","9.99",""
"2019-12-18","13972000","","","","9.99",""
"2019-12-19","13968000","","","","0.99",""
"2019-12-20","14056000","","","","0.99",""
"2019-12-21","2886000","","","","0.99",""
"2019-12-22","14137000","","","#2B6A94","0.99",""
"2019-12-23","14329000","","","","0.99",""
"2019-12-24","14105000","","","","0.99",""
"2019-12-25","14117000","","","","0.99",""
"2019-12-26","14130000","","","","0.99",""
"2019-12-27","14132000","","","","0.99",""
"2019-12-28","14136000","","","","0.99",""
"2019-12-29","14130000","","","#2B6A94","0.99",""
"2019-12-30","14142000","","","","0.99",""
"2019-12-31","2936000","","","","0.99",""
"2020-01-01","14149000","","","","0.99",""
"2020-01-02","14151000","","","","0.99",""
"2020-01-03","14140000","","","","9.99",""
"2020-01-04","14146000","","","","9.99",""
"2020-01-05","14142000","","","#2B6A94","9.99",""
"2020-01-06","14142000","","","","9.99",""
"2020-01-07","14056000","","","","9.99",""
"2020-01-08","14036000","","","","9.99",""
"2020-01-09","14024000","","","","9.99",""
"2020-01-10","14018000","","","","9.99",""
"2020-01-11","14111000","","","","9.99",""
"2020-01-12","14080000","","","#2B6A94","9.99",""
"2020-01-13","13963000","","","","9.99",""
"2020-01-14","13954000","","","","9.99",""
"2020-01-15","13729000","","","","9.99",""
"2020-01-16","13735000","","","","9.99",""
"2020-01-17","13763000","","","","9.99",""
"2020-01-18","13602000","","","","9.99",""
"2020-01-19","13589000","","","#2B6A94","9.99",""
"2020-01-20","13310000","","","","9.99",""
"2020-01-21","13373000","","","","9.99",""
"2020-01-22","13299000","","","","9.99",""
"2020-01-23","12900000","","","","9.99",""
"2020-01-24","12902000","","","","9.99",""
"2020-01-25","12902000","","","","9.99",""
"2020-01-26","12897000","","","#2B6A94","9.99",""
"2020-01-27","12698000","","","","9.99",""
"2020-01-28","12463000","","","","9.99",""
"2020-01-29","12458000","","","","9.99",""
"2020-01-30","12440000","","","","9.99",""
"2020-01-31","12436000","","","","9.99",""
"2020-02-01","12443000","","","","9.99",""
"2020-02-02","12435000","","","#2B6A94","9.99",""
"2020-02-03","12410000","","","","9.99",""
"2020-02-04","12404000","","","","9.99",""
"2020-02-05","12397000","","","","9.99",""
"2020-02-06","12398000","","","","9.99",""
"2020-02-07","12398000","","","","9.99",""
"2020-02-08","12423000","","","","9.99",""
"2020-02-09","2842000","","","#2B6A94","9.99",""
"2020-02-10","12397000","","","","9.99",""
"2020-02-11","12390000","","","","9.99",""
"2020-02-12","12395000","","","","9.99",""
"2020-02-13","12389000","","","","9.99",""
"2020-02-14","12395000","","","","9.99",""
"2020-02-15","12405000","","","","9.99",""
"2020-02-16","12400000","","","#2B6A94","9.99",""
"2020-02-17","12383000","","","","9.99",""
"2020-02-18","12356000","","","","9.99",""
"2020-02-19","12343000","","","","9.99",""
"2020-02-20","12339000","","","","9.99",""
"2020-02-21","12339000","","","","9.99",""
