"date","Owners","event","link","color","Price","val3"
"2019-10-18","6786000","","","","39.99",""
"2019-10-19","6777000","","","","39.99",""
"2019-10-20","6773000","","","#2B6A94","39.99",""
"2019-10-21","6773000","","","","39.99",""
"2019-10-22","6793000","","","","39.99",""
"2019-10-23","6791000","","","","39.99",""
"2019-10-24","6793000","","","","39.99",""
"2019-10-25","6801000","","","","39.99",""
"2019-10-26","6798000","","","","39.99",""
"2019-10-27","6798000","","","#2B6A94","39.99",""
"2019-10-28","6809000","","","","11.99",""
"2019-10-29","6877000","","","","11.99",""
"2019-10-30","6819000","","","","11.99",""
"2019-10-31","6845000","","","","11.99",""
"2019-11-01","6860000","","","","11.99",""
"2019-11-02","6855000","","","","39.99",""
"2019-11-03","6879000","","","#2B6A94","39.99",""
"2019-11-04","6938000","","","","39.99",""
"2019-11-05","6964000","","","","39.99",""
"2019-11-06","6979000","","","","39.99",""
"2019-11-07","6979000","","","","39.99",""
"2019-11-08","6990000","","","","39.99",""
"2019-11-09","6987000","","","","39.99",""
"2019-11-10","7019000","","","#2B6A94","11.99",""
"2019-11-11","7041000","","","","11.99",""
"2019-11-12","7054000","","","","11.99",""
"2019-11-13","7054000","","","","39.99",""
"2019-11-14","7069000","","","","39.99",""
"2019-11-15","7077000","","","","39.99",""
"2019-11-16","7076000","","","","39.99",""
"2019-11-17","7116000","","","#2B6A94","39.99",""
"2019-11-18","7122000","","","","39.99",""
"2019-11-19","7110000","","","","39.99",""
"2019-11-20","7116000","","","","39.99",""
"2019-11-21","7122000","","","","39.99",""
"2019-11-22","7140000","","","","39.99",""
"2019-11-23","7156000","","","","39.99",""
"2019-11-24","7163000","","","#2B6A94","39.99",""
"2019-11-25","7140000","","","","39.99",""
"2019-11-26","7141000","Autumn Sale","https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/2551782186252166334","#0DAD9E","39.99",""
"2019-11-27","7190000","","","","11.99",""
"2019-11-28","7250000","","","","11.99",""
"2019-11-29","7302000","","","","11.99",""
"2019-11-30","7354000","","","","11.99",""
"2019-12-01","7371000","","","#2B6A94","11.99",""
"2019-12-02","7441000","","","","11.99",""
"2019-12-03","7458000","","","","11.99",""
"2019-12-04","7464000","","","","39.99",""
"2019-12-05","7467000","","","","39.99",""
"2019-12-06","7496000","","","","39.99",""
"2019-12-07","7534000","","","","39.99",""
"2019-12-08","7550000","","","#2B6A94","39.99",""
"2019-12-09","7494000","","","","39.99",""
"2019-12-10","7493000","","","","39.99",""
"2019-12-11","7492000","","","","39.99",""
"2019-12-12","7496000","","","","39.99",""
"2019-12-13","7535000","","","","11.99",""
"2019-12-14","7628000","","","","11.99",""
"2019-12-15","7644000","","","#2B6A94","39.99",""
"2019-12-16","7584000","","","","39.99",""
"2019-12-17","7585000","","","","39.99",""
"2019-12-18","7588000","","","","39.99",""
"2019-12-19","7597000","","","","39.99",""
"2019-12-20","7632000","","","","11.99",""
"2019-12-21","7745000","","","","11.99",""
"2019-12-22","7516000","","","#2B6A94","11.99",""
"2019-12-23","7803000","","","","11.99",""
"2019-12-24","7803000","","","","11.99",""
"2019-12-25","7871000","","","","11.99",""
