"date","Owners","event","link","color","Price","val3"
"2019-10-25","578000","","","","4.99",""
"2019-10-26","554000","","","","4.99",""
"2019-10-27","553000","","","#2B6A94","4.99",""
"2019-10-28","553000","","","","4.99",""
"2019-10-29","553000","","","","4.99",""
"2019-10-30","579000","","","","4.99",""
"2019-10-31","578000","","","","4.99",""
"2019-11-01","577000","","","","4.99",""
"2019-11-02","581000","","","","4.99",""
"2019-11-03","581000","","","#2B6A94","4.99",""
"2019-11-04","576000","","","","4.99",""
"2019-11-05","576000","","","","4.99",""
"2019-11-06","578000","","","","4.99",""
"2019-11-07","650000","","","","4.99",""
"2019-11-08","554000","","","","4.99",""
"2019-11-09","579000","","","","4.99",""
"2019-11-10","578000","","","#2B6A94","4.99",""
"2019-11-11","576000","","","","4.99",""
"2019-11-12","576000","","","","4.99",""
"2019-11-13","555000","","","","4.99",""
"2019-11-14","577000","","","","4.99",""
"2019-11-15","555000","","","","4.99",""
"2019-11-16","560000","","","","4.99",""
"2019-11-17","559000","","","#2B6A94","4.99",""
"2019-11-18","578000","","","","4.99",""
"2019-11-19","579000","","","","4.99",""
"2019-11-20","578000","","","","4.99",""
"2019-11-21","579000","","","","4.99",""
"2019-11-22","556000","","","","4.99",""
"2019-11-23","559000","","","","4.99",""
"2019-11-24","560000","","","#2B6A94","4.99",""
"2019-11-25","560000","","","","4.99",""
"2019-11-26","560000","","","","4.99",""
"2019-11-27","564000","","","","1.49",""
"2019-11-28","563000","","","","1.49",""
"2019-11-29","588000","","","","1.49",""
"2019-11-30","569000","","","","1.49",""
"2019-12-01","594000","","","#2B6A94","1.49",""
"2019-12-02","588000","","","","1.49",""
"2019-12-03","586000","","","","1.49",""
"2019-12-04","562000","","","","4.99",""
"2019-12-05","564000","","","","4.99",""
"2019-12-06","584000","","","","4.99",""
"2019-12-07","562000","","","","4.99",""
"2019-12-08","563000","","","#2B6A94","4.99",""
"2019-12-09","583000","","","","4.99",""
"2019-12-10","562000","","","","4.99",""
"2019-12-11","562000","","","","4.99",""
"2019-12-12","582000","","","","4.99",""
"2019-12-13","562000","","","","4.99",""
"2019-12-14","563000","","","","4.99",""
"2019-12-15","565000","","","#2B6A94","4.99",""
"2019-12-16","583000","","","","4.99",""
"2019-12-17","582000","","","","4.99",""
"2019-12-18","584000","","","","4.99",""
"2019-12-19","584000","","","","1.49",""
"2019-12-20","585000","","","","1.49",""
"2019-12-21","590000","","","","1.49",""
"2019-12-22","594000","","","#2B6A94","1.49",""
"2019-12-23","632000","","","","1.49",""
"2019-12-24","587000","","","","1.49",""
"2019-12-25","570000","","","","1.49",""
"2019-12-26","589000","","","","1.49",""
"2019-12-27","590000","","","","1.49",""
"2019-12-28","591000","","","","1.49",""
"2019-12-29","592000","","","#2B6A94","1.49",""
"2019-12-30","589000","","","","1.49",""
"2019-12-31","591000","","","","1.49",""
"2020-01-01","590000","","","","1.49",""
"2020-01-02","590000","","","","1.49",""
"2020-01-03","590000","","","","4.99",""
"2020-01-04","571000","","","","4.99",""
"2020-01-05","590000","","","#2B6A94","4.99",""
